CustomerID,TicketID,Date,FCR,NPS_Score,Categoria
CUST003479,TKT0112202,2023-08-29,0,4,Detrator
CUST013281,TKT0113737,2022-12-02,1,8,Neutro
CUST043455,TKT0023430,2025-05-20,1,10,Promotor
CUST047637,TKT0102323,2023-05-27,1,10,Promotor
CUST033272,TKT0131144,2022-03-27,0,4,Detrator
CUST045199,TKT0054401,2022-10-03,1,10,Promotor
CUST010473,TKT0099727,2025-09-14,0,0,Detrator
CUST031339,TKT0117036,2024-06-07,1,10,Promotor
CUST003922,TKT0066171,2022-05-30,1,10,Promotor
CUST048923,TKT0038264,2024-03-17,1,10,Promotor
CUST039835,TKT0090167,2022-05-05,1,9,Promotor
CUST013832,TKT0054508,2025-11-19,1,8,Neutro
CUST021667,TKT0104554,2023-01-12,1,10,Promotor
CUST037351,TKT0063042,2025-04-21,1,10,Promotor
CUST009924,TKT0042284,2024-05-25,1,10,Promotor
CUST015300,TKT0143077,2023-06-21,1,9,Promotor
CUST041760,TKT0068065,2022-10-07,0,6,Detrator
CUST044435,TKT0054869,2024-10-13,1,10,Promotor
CUST014813,TKT0106564,2022-10-04,1,8,Neutro
CUST021822,TKT0031770,2024-08-08,0,1,Detrator
CUST016319,TKT0022297,2023-07-04,1,10,Promotor
CUST046976,TKT0035997,2025-06-02,1,10,Promotor
CUST047642,TKT0022879,2022-09-01,0,2,Detrator
CUST008808,TKT0105080,2024-03-10,0,4,Detrator
CUST045286,TKT0104963,2023-07-14,1,8,Neutro
CUST022848,TKT0130051,2024-01-18,1,8,Neutro
CUST017442,TKT0075045,2024-06-10,1,10,Promotor
CUST008010,TKT0098465,2022-06-21,1,9,Promotor
CUST008778,TKT0147990,2022-09-12,0,3,Detrator
CUST015275,TKT0121826,2025-08-01,1,9,Promotor
CUST026483,TKT0022477,2022-07-02,1,8,Neutro
CUST041711,TKT0107240,2023-08-20,1,9,Promotor
CUST022062,TKT0078150,2025-07-25,1,9,Promotor
CUST039620,TKT0033550,2023-07-24,1,10,Promotor
CUST045274,TKT0104338,2024-06-22,1,8,Neutro
CUST021957,TKT0042567,2025-05-29,1,10,Promotor
CUST006631,TKT0081618,2023-02-01,1,8,Neutro
CUST001570,TKT0122864,2025-03-31,1,10,Promotor
CUST006889,TKT0100443,2023-11-18,1,10,Promotor
CUST031166,TKT0012027,2025-06-30,1,10,Promotor
CUST008423,TKT0131602,2024-06-15,1,9,Promotor
CUST018739,TKT0047866,2025-03-24,1,10,Promotor
CUST030750,TKT0082528,2022-10-29,1,9,Promotor
CUST027168,TKT0071313,2025-03-25,1,8,Neutro
CUST009280,TKT0027620,2025-01-10,1,8,Neutro
CUST004460,TKT0134866,2024-07-18,1,9,Promotor
CUST002545,TKT0017773,2023-09-07,1,10,Promotor
CUST010107,TKT0103294,2024-08-18,0,6,Detrator
CUST014358,TKT0084300,2022-11-18,1,10,Promotor
CUST009230,TKT0132514,2024-09-22,1,10,Promotor
CUST022533,TKT0114941,2023-11-26,1,10,Promotor
CUST045914,TKT0129852,2023-05-16,1,8,Neutro
CUST042702,TKT0138666,2022-08-13,1,10,Promotor
CUST033501,TKT0108056,2023-03-25,1,8,Neutro
CUST035946,TKT0109488,2022-01-28,1,10,Promotor
CUST011505,TKT0125573,2024-08-23,1,8,Neutro
CUST008801,TKT0076861,2025-01-15,1,10,Promotor
CUST046239,TKT0133514,2025-12-16,1,9,Promotor
CUST011532,TKT0018998,2022-05-19,1,9,Promotor
CUST009743,TKT0017254,2023-07-05,1,10,Promotor
CUST013064,TKT0015369,2022-06-14,1,8,Neutro
CUST018110,TKT0009485,2024-03-21,0,5,Detrator
CUST026097,TKT0017265,2022-02-27,0,6,Detrator
CUST023973,TKT0042316,2025-08-15,1,9,Promotor
CUST028922,TKT0136434,2024-11-04,1,10,Promotor
CUST044947,TKT0107150,2024-11-25,0,1,Detrator
CUST014408,TKT0039323,2024-04-21,1,8,Neutro
CUST034801,TKT0123622,2025-08-25,1,9,Promotor
CUST003731,TKT0039084,2023-08-10,1,10,Promotor
CUST002188,TKT0142848,2025-03-31,0,3,Detrator
CUST045734,TKT0094594,2023-08-02,0,2,Detrator
CUST042004,TKT0038325,2025-04-05,1,8,Neutro
CUST003880,TKT0098083,2024-04-06,1,10,Promotor
CUST035342,TKT0111784,2023-01-14,1,10,Promotor
CUST036393,TKT0136480,2023-04-25,1,10,Promotor
CUST035395,TKT0043356,2025-01-29,1,10,Promotor
CUST020028,TKT0106321,2022-04-01,1,10,Promotor
CUST016943,TKT0109517,2025-04-30,0,6,Detrator
CUST018176,TKT0130029,2024-08-18,0,3,Detrator
CUST039903,TKT0065203,2024-12-16,0,4,Detrator
CUST016937,TKT0088596,2023-09-29,0,5,Detrator
CUST023429,TKT0148876,2025-07-04,1,10,Promotor
CUST041662,TKT0092697,2023-11-30,1,8,Neutro
CUST030864,TKT0022057,2022-04-18,1,8,Neutro
CUST020961,TKT0135084,2023-05-31,1,9,Promotor
CUST039507,TKT0091410,2023-10-27,0,6,Detrator
CUST015602,TKT0078792,2025-04-07,1,10,Promotor
CUST047907,TKT0016516,2023-03-29,1,8,Neutro
CUST008761,TKT0076363,2024-03-02,1,8,Neutro
CUST018002,TKT0020327,2025-11-30,0,0,Detrator
CUST001533,TKT0039349,2023-04-08,1,10,Promotor
CUST032559,TKT0015519,2022-09-30,0,2,Detrator
CUST036459,TKT0086002,2022-09-29,1,8,Neutro
CUST047407,TKT0148113,2024-12-03,1,10,Promotor
CUST046430,TKT0028021,2022-01-10,0,2,Detrator
CUST028622,TKT0071278,2025-05-28,0,3,Detrator
CUST023089,TKT0149131,2025-10-09,1,10,Promotor
CUST044928,TKT0139334,2023-04-02,1,8,Neutro
CUST048599,TKT0000626,2024-01-23,1,9,Promotor
CUST047606,TKT0138380,2025-02-22,1,10,Promotor
CUST005283,TKT0043701,2022-04-04,1,10,Promotor
CUST042195,TKT0068701,2024-01-10,0,4,Detrator
CUST016648,TKT0087814,2022-04-03,0,5,Detrator
CUST041642,TKT0141281,2023-12-25,1,10,Promotor
CUST028232,TKT0104403,2023-08-13,0,6,Detrator
CUST033622,TKT0018410,2023-04-13,0,5,Detrator
CUST035532,TKT0010298,2025-11-16,1,9,Promotor
CUST010151,TKT0130577,2024-02-24,1,9,Promotor
CUST000592,TKT0138059,2024-08-12,0,5,Detrator
CUST012737,TKT0039463,2022-01-18,1,10,Promotor
CUST032506,TKT0085515,2022-05-05,1,10,Promotor
CUST029813,TKT0140416,2022-11-19,1,10,Promotor
CUST032152,TKT0145410,2024-07-03,0,4,Detrator
CUST036327,TKT0035030,2025-06-07,0,6,Detrator
CUST025608,TKT0130409,2022-09-02,1,9,Promotor
CUST023847,TKT0080940,2022-11-16,1,8,Neutro
CUST017492,TKT0019324,2025-07-15,1,9,Promotor
CUST033526,TKT0052221,2024-05-10,1,10,Promotor
CUST040186,TKT0043647,2023-12-07,1,10,Promotor
CUST021216,TKT0100807,2022-02-25,0,5,Detrator
CUST011041,TKT0090811,2024-07-12,1,8,Neutro
CUST006097,TKT0065581,2024-08-01,1,8,Neutro
CUST040457,TKT0034330,2024-04-26,1,10,Promotor
CUST013981,TKT0146884,2025-09-08,1,8,Neutro
CUST038445,TKT0100628,2023-06-28,1,9,Promotor
CUST044858,TKT0113961,2025-08-22,1,9,Promotor
CUST040137,TKT0059945,2025-05-07,1,8,Neutro
CUST029735,TKT0134026,2023-06-27,1,10,Promotor
CUST026653,TKT0042140,2025-01-30,1,9,Promotor
CUST035130,TKT0142797,2023-01-02,1,10,Promotor
CUST030954,TKT0108198,2025-10-12,1,9,Promotor
CUST047193,TKT0011358,2022-10-21,1,8,Neutro
CUST017098,TKT0132718,2025-03-11,1,8,Neutro
CUST040840,TKT0056519,2022-11-04,1,10,Promotor
CUST010725,TKT0119950,2024-07-26,1,9,Promotor
CUST016707,TKT0144138,2022-10-30,0,3,Detrator
CUST030347,TKT0140231,2023-01-21,1,8,Neutro
CUST029643,TKT0105865,2025-01-19,1,9,Promotor
CUST042898,TKT0039753,2022-08-07,1,10,Promotor
CUST025904,TKT0088470,2025-11-03,1,9,Promotor
CUST026496,TKT0123634,2022-04-27,1,8,Neutro
CUST012517,TKT0043681,2022-01-16,1,8,Neutro
CUST019550,TKT0024274,2022-04-03,0,2,Detrator
CUST048572,TKT0018306,2022-09-09,1,8,Neutro
CUST038825,TKT0144264,2025-05-16,1,10,Promotor
CUST039055,TKT0038021,2023-09-26,1,10,Promotor
CUST039016,TKT0078851,2022-06-15,0,1,Detrator
CUST027229,TKT0102931,2023-04-26,0,6,Detrator
CUST012361,TKT0101040,2024-08-22,1,10,Promotor
CUST041747,TKT0005539,2024-07-23,1,8,Neutro
CUST034552,TKT0019390,2023-02-01,0,6,Detrator
CUST028015,TKT0091611,2024-11-02,1,8,Neutro
CUST020386,TKT0070876,2022-02-25,0,5,Detrator
CUST019811,TKT0080545,2023-04-30,1,8,Neutro
CUST047599,TKT0046368,2023-03-28,1,9,Promotor
CUST012167,TKT0030857,2022-12-22,0,1,Detrator
CUST033493,TKT0007608,2024-08-11,0,2,Detrator
CUST037581,TKT0042466,2022-04-25,1,9,Promotor
CUST013404,TKT0105909,2023-11-23,1,8,Neutro
CUST029815,TKT0079094,2023-03-19,1,10,Promotor
CUST020627,TKT0145341,2022-05-09,1,8,Neutro
CUST026599,TKT0013953,2024-06-19,0,6,Detrator
CUST042181,TKT0107631,2025-07-02,1,10,Promotor
CUST010281,TKT0099119,2023-09-09,1,10,Promotor
CUST025069,TKT0004709,2022-03-17,1,10,Promotor
CUST034939,TKT0111143,2025-05-26,1,10,Promotor
CUST040191,TKT0105250,2025-12-27,1,8,Neutro
CUST024706,TKT0037081,2022-09-10,1,10,Promotor
CUST016105,TKT0121989,2025-10-01,1,10,Promotor
CUST024452,TKT0001517,2025-04-23,0,4,Detrator
CUST017956,TKT0102636,2025-01-08,0,0,Detrator
CUST027528,TKT0084663,2023-07-08,0,6,Detrator
CUST018086,TKT0142355,2024-10-24,1,8,Neutro
CUST042076,TKT0121149,2024-01-12,0,2,Detrator
CUST026317,TKT0075337,2025-09-18,1,9,Promotor
CUST002298,TKT0017885,2022-03-04,1,8,Neutro
CUST013332,TKT0004372,2025-09-01,1,8,Neutro
CUST018388,TKT0024208,2025-04-03,1,9,Promotor
CUST025115,TKT0013231,2025-06-17,0,4,Detrator
CUST029500,TKT0101816,2022-05-25,1,8,Neutro
CUST019209,TKT0145141,2024-02-03,1,10,Promotor
CUST001524,TKT0054984,2024-06-23,1,8,Neutro
CUST020065,TKT0090461,2025-01-06,1,10,Promotor
CUST001036,TKT0053494,2022-01-04,1,9,Promotor
CUST016360,TKT0113673,2025-10-04,0,0,Detrator
CUST020578,TKT0067358,2024-07-16,1,10,Promotor
CUST006382,TKT0066631,2023-01-07,1,8,Neutro
CUST004234,TKT0018765,2025-11-01,1,9,Promotor
CUST045242,TKT0068014,2022-05-13,1,9,Promotor
CUST035293,TKT0117257,2025-06-15,1,8,Neutro
CUST014026,TKT0134056,2024-11-29,1,8,Neutro
CUST031938,TKT0001497,2023-08-01,1,8,Neutro
CUST000163,TKT0036349,2024-05-23,0,5,Detrator
CUST041673,TKT0089764,2025-05-09,1,9,Promotor
CUST004299,TKT0063354,2025-04-12,1,8,Neutro
CUST000129,TKT0028230,2022-10-22,1,10,Promotor
CUST023703,TKT0133294,2024-08-12,1,10,Promotor
CUST042762,TKT0008811,2022-02-04,0,1,Detrator
CUST022558,TKT0020919,2025-11-18,0,6,Detrator
CUST034320,TKT0090684,2022-01-08,1,10,Promotor
CUST023190,TKT0058217,2024-10-23,1,9,Promotor
CUST016831,TKT0012482,2022-07-12,1,8,Neutro
CUST017106,TKT0052121,2025-06-15,0,1,Detrator
CUST048592,TKT0119269,2024-03-22,0,1,Detrator
CUST030843,TKT0013791,2022-04-23,1,8,Neutro
CUST010509,TKT0083577,2022-06-06,1,8,Neutro
CUST006859,TKT0038588,2023-01-07,1,9,Promotor
CUST049908,TKT0077859,2023-02-07,1,10,Promotor
CUST005826,TKT0077466,2022-12-25,1,9,Promotor
CUST044949,TKT0062477,2024-06-26,1,8,Neutro
CUST009883,TKT0027212,2023-01-09,1,9,Promotor
CUST046940,TKT0072808,2024-11-02,0,0,Detrator
CUST018989,TKT0124584,2023-09-16,1,10,Promotor
CUST035563,TKT0006758,2023-10-04,0,5,Detrator
CUST005960,TKT0050484,2024-12-19,1,8,Neutro
CUST029176,TKT0064128,2023-03-04,0,5,Detrator
CUST012696,TKT0119609,2022-03-08,0,6,Detrator
CUST030647,TKT0007415,2023-02-21,1,8,Neutro
CUST042793,TKT0043412,2024-11-21,1,10,Promotor
CUST030304,TKT0025010,2023-06-04,0,4,Detrator
CUST047817,TKT0063274,2025-12-29,1,10,Promotor
CUST014315,TKT0132332,2025-12-04,1,9,Promotor
CUST024853,TKT0132766,2025-07-27,0,3,Detrator
CUST045368,TKT0070486,2023-01-24,1,9,Promotor
CUST002638,TKT0071445,2025-10-04,0,5,Detrator
CUST039501,TKT0095555,2023-01-19,1,8,Neutro
CUST007759,TKT0103673,2024-08-28,1,8,Neutro
CUST024617,TKT0076787,2022-04-10,0,5,Detrator
CUST007887,TKT0037659,2022-11-02,1,10,Promotor
CUST019390,TKT0131120,2023-08-09,1,9,Promotor
CUST049705,TKT0120433,2022-04-25,0,4,Detrator
CUST034040,TKT0002875,2022-04-07,1,10,Promotor
CUST015549,TKT0052511,2024-02-03,0,6,Detrator
CUST034223,TKT0043610,2023-04-12,0,5,Detrator
CUST012424,TKT0036100,2023-11-19,1,8,Neutro
CUST010390,TKT0007885,2025-07-15,1,10,Promotor
CUST034654,TKT0145246,2023-12-13,0,1,Detrator
CUST012124,TKT0017895,2022-02-11,1,9,Promotor
CUST021831,TKT0094070,2024-01-16,0,6,Detrator
CUST003286,TKT0061442,2025-05-10,1,9,Promotor
CUST017341,TKT0020144,2025-06-27,1,8,Neutro
CUST047876,TKT0087373,2023-09-12,1,10,Promotor
CUST005333,TKT0105411,2025-03-05,1,9,Promotor
CUST022171,TKT0101898,2023-09-27,1,8,Neutro
CUST022223,TKT0075541,2025-09-27,1,9,Promotor
CUST035135,TKT0132949,2023-11-30,1,9,Promotor
CUST042247,TKT0061428,2024-02-02,0,6,Detrator
CUST008029,TKT0063864,2022-09-09,1,8,Neutro
CUST044265,TKT0085537,2023-04-07,1,9,Promotor
CUST005864,TKT0138386,2023-09-24,1,10,Promotor
CUST008529,TKT0065153,2024-04-15,1,10,Promotor
CUST008022,TKT0040772,2023-09-03,1,10,Promotor
CUST027343,TKT0106118,2024-01-04,1,9,Promotor
CUST030676,TKT0100478,2023-10-10,0,2,Detrator
CUST047541,TKT0081962,2023-09-05,1,9,Promotor
CUST037539,TKT0056130,2023-05-26,1,10,Promotor
CUST018149,TKT0123497,2025-07-23,0,6,Detrator
CUST001508,TKT0112792,2024-01-24,1,10,Promotor
CUST036136,TKT0078860,2025-11-15,1,10,Promotor
CUST040650,TKT0134142,2023-08-28,1,10,Promotor
CUST039083,TKT0124564,2025-05-10,1,10,Promotor
CUST002104,TKT0122234,2025-11-09,1,8,Neutro
CUST004923,TKT0046394,2023-04-05,0,4,Detrator
CUST018037,TKT0107290,2024-09-10,1,10,Promotor
CUST046817,TKT0105596,2025-10-18,1,10,Promotor
CUST031657,TKT0075915,2023-05-27,0,4,Detrator
CUST016084,TKT0007379,2022-04-02,1,10,Promotor
CUST026152,TKT0017904,2024-03-23,0,1,Detrator
CUST004376,TKT0066623,2025-08-16,0,5,Detrator
CUST017189,TKT0050363,2023-04-07,1,8,Neutro
CUST019114,TKT0024941,2022-09-13,1,10,Promotor
CUST026297,TKT0021245,2023-08-07,1,10,Promotor
CUST037515,TKT0023989,2023-01-01,1,10,Promotor
CUST002104,TKT0091024,2022-04-01,1,9,Promotor
CUST011890,TKT0137401,2022-04-20,0,1,Detrator
CUST029668,TKT0035809,2022-01-02,0,4,Detrator
CUST047132,TKT0136048,2025-12-05,1,9,Promotor
CUST022145,TKT0051963,2023-10-03,1,9,Promotor
CUST018389,TKT0069904,2024-02-01,1,10,Promotor
CUST033731,TKT0030578,2023-06-30,1,8,Neutro
CUST027370,TKT0063726,2024-02-20,1,10,Promotor
CUST000427,TKT0027567,2025-08-28,1,10,Promotor
CUST015696,TKT0144050,2024-12-10,1,9,Promotor
CUST035766,TKT0052745,2024-12-13,1,9,Promotor
CUST049885,TKT0020631,2022-07-14,1,10,Promotor
CUST010431,TKT0077176,2023-06-11,1,8,Neutro
CUST001790,TKT0038848,2024-09-24,1,10,Promotor
CUST031332,TKT0125195,2024-08-07,1,9,Promotor
CUST040934,TKT0129160,2022-02-09,1,8,Neutro
CUST002630,TKT0108585,2025-02-20,1,10,Promotor
CUST021119,TKT0001424,2024-09-27,1,8,Neutro
CUST046664,TKT0097166,2025-08-16,1,9,Promotor
CUST025100,TKT0000129,2024-03-04,0,0,Detrator
CUST006230,TKT0024001,2024-11-02,1,10,Promotor
CUST040699,TKT0102010,2025-04-06,0,3,Detrator
CUST027144,TKT0090269,2022-10-07,1,8,Neutro
CUST040991,TKT0141393,2022-06-30,0,1,Detrator
CUST014350,TKT0119881,2024-08-25,1,9,Promotor
CUST043622,TKT0058664,2025-08-21,0,0,Detrator
CUST043919,TKT0010353,2024-12-27,1,10,Promotor
CUST046710,TKT0053045,2024-03-20,0,1,Detrator
CUST030272,TKT0093272,2025-08-14,1,8,Neutro
CUST007457,TKT0019374,2025-06-17,1,10,Promotor
CUST029340,TKT0047471,2023-01-01,1,10,Promotor
CUST025733,TKT0043939,2024-04-05,1,9,Promotor
CUST028955,TKT0055705,2025-02-09,1,8,Neutro
CUST036367,TKT0068130,2025-01-24,0,0,Detrator
CUST047762,TKT0015626,2023-03-29,1,8,Neutro
CUST046635,TKT0060466,2022-04-19,1,10,Promotor
CUST007609,TKT0043534,2025-08-14,0,2,Detrator
CUST021168,TKT0059738,2022-09-26,1,8,Neutro
CUST048637,TKT0034045,2023-01-22,1,8,Neutro
CUST028855,TKT0030255,2023-03-30,1,9,Promotor
CUST046297,TKT0055360,2022-12-29,1,8,Neutro
CUST049666,TKT0076752,2022-05-19,1,9,Promotor
CUST007693,TKT0111487,2025-11-05,1,10,Promotor
CUST043745,TKT0052933,2023-12-17,0,4,Detrator
CUST011921,TKT0008634,2024-07-30,1,8,Neutro
CUST037941,TKT0081707,2022-04-17,0,1,Detrator
CUST019669,TKT0025404,2023-04-13,1,10,Promotor
CUST007539,TKT0136906,2024-12-25,1,8,Neutro
CUST045569,TKT0118382,2025-04-02,0,1,Detrator
CUST019102,TKT0120295,2022-06-07,1,8,Neutro
CUST009010,TKT0039686,2023-04-16,1,8,Neutro
CUST029211,TKT0018941,2023-02-25,1,8,Neutro
CUST006380,TKT0120550,2022-10-04,1,10,Promotor
CUST004193,TKT0108868,2024-10-17,0,5,Detrator
CUST023768,TKT0010477,2024-11-29,1,9,Promotor
CUST025113,TKT0085542,2024-12-06,1,8,Neutro
CUST033294,TKT0019310,2025-12-17,0,0,Detrator
CUST034999,TKT0122613,2022-05-25,1,9,Promotor
CUST002523,TKT0071538,2022-01-16,1,8,Neutro
CUST023885,TKT0111238,2025-05-26,0,1,Detrator
CUST041435,TKT0109422,2023-06-01,1,8,Neutro
CUST004188,TKT0013669,2024-08-09,1,9,Promotor
CUST034978,TKT0054439,2024-08-14,1,8,Neutro
CUST010280,TKT0028927,2023-05-06,0,0,Detrator
CUST047637,TKT0072099,2022-08-02,1,10,Promotor
CUST021769,TKT0102713,2024-04-20,1,10,Promotor
CUST027366,TKT0021118,2023-06-29,1,10,Promotor
CUST020359,TKT0093047,2022-01-13,0,2,Detrator
CUST038878,TKT0119333,2024-12-04,1,10,Promotor
CUST025405,TKT0010852,2024-10-24,1,9,Promotor
CUST049519,TKT0102762,2025-11-02,0,3,Detrator
CUST011893,TKT0131773,2023-05-08,1,9,Promotor
CUST014637,TKT0060323,2023-07-16,1,9,Promotor
CUST037094,TKT0008019,2022-01-13,1,10,Promotor
CUST013754,TKT0138171,2024-02-12,1,9,Promotor
CUST034138,TKT0036301,2022-10-14,1,9,Promotor
CUST024133,TKT0074930,2023-06-28,1,10,Promotor
CUST001745,TKT0089595,2024-09-28,1,10,Promotor
CUST020635,TKT0023708,2024-06-15,1,10,Promotor
CUST001425,TKT0040576,2025-10-04,0,2,Detrator
CUST034838,TKT0087531,2023-04-26,1,10,Promotor
CUST009864,TKT0098898,2022-08-09,0,1,Detrator
CUST049519,TKT0015398,2024-01-23,1,9,Promotor
CUST000949,TKT0095452,2024-11-30,1,8,Neutro
CUST001455,TKT0019762,2022-05-01,1,8,Neutro
CUST042135,TKT0059511,2024-07-09,1,9,Promotor
CUST013511,TKT0124097,2023-08-01,0,6,Detrator
CUST018206,TKT0136477,2022-09-10,1,10,Promotor
CUST032858,TKT0122028,2022-11-30,1,9,Promotor
CUST038336,TKT0015821,2022-08-23,0,3,Detrator
CUST049209,TKT0060287,2023-04-24,1,9,Promotor
CUST001721,TKT0131762,2025-03-23,1,8,Neutro
CUST019565,TKT0014791,2023-04-05,1,8,Neutro
CUST008060,TKT0140493,2022-06-03,1,9,Promotor
CUST019527,TKT0013950,2023-06-09,1,9,Promotor
CUST038500,TKT0037501,2023-02-03,1,8,Neutro
CUST014492,TKT0102529,2024-03-11,1,9,Promotor
CUST022464,TKT0024840,2022-11-17,0,2,Detrator
CUST013933,TKT0056859,2025-05-05,1,10,Promotor
CUST021024,TKT0001519,2024-09-27,1,10,Promotor
CUST009610,TKT0045023,2023-04-14,1,8,Neutro
CUST013453,TKT0088267,2022-12-18,0,3,Detrator
CUST033526,TKT0088823,2023-12-26,1,8,Neutro
CUST035784,TKT0045154,2022-11-11,1,10,Promotor
CUST022960,TKT0084554,2024-12-18,1,9,Promotor
CUST046586,TKT0140428,2022-11-23,0,4,Detrator
CUST034086,TKT0091427,2023-07-21,1,8,Neutro
CUST015873,TKT0055092,2025-04-20,1,10,Promotor
CUST030979,TKT0015741,2022-08-21,1,9,Promotor
CUST007854,TKT0122435,2023-10-23,1,10,Promotor
CUST009308,TKT0035798,2022-06-23,1,8,Neutro
CUST022707,TKT0045040,2022-01-28,1,10,Promotor
CUST032065,TKT0118184,2022-07-09,1,9,Promotor
CUST047071,TKT0062611,2024-01-02,1,9,Promotor
CUST006765,TKT0036566,2024-09-03,1,10,Promotor
CUST035992,TKT0141488,2023-03-29,0,3,Detrator
CUST037575,TKT0048019,2025-08-25,1,9,Promotor
CUST012747,TKT0093471,2025-10-16,1,10,Promotor
CUST034171,TKT0105393,2025-10-10,1,8,Neutro
CUST031031,TKT0123929,2022-03-26,1,9,Promotor
CUST046577,TKT0046427,2024-01-22,1,10,Promotor
CUST012128,TKT0031543,2024-10-25,1,10,Promotor
CUST001190,TKT0108931,2024-12-22,0,4,Detrator
CUST025680,TKT0067842,2024-05-28,1,9,Promotor
CUST030937,TKT0072344,2025-09-22,1,10,Promotor
CUST036417,TKT0130181,2023-12-27,0,0,Detrator
CUST003613,TKT0006346,2023-10-24,0,3,Detrator
CUST032387,TKT0111757,2025-03-24,1,8,Neutro
CUST006298,TKT0131566,2025-04-13,1,10,Promotor
CUST005503,TKT0050008,2025-02-10,1,8,Neutro
CUST049083,TKT0096260,2023-05-14,1,9,Promotor
CUST027672,TKT0097256,2022-02-12,1,8,Neutro
CUST016429,TKT0135840,2022-07-11,1,8,Neutro
CUST002358,TKT0090865,2024-10-28,0,0,Detrator
CUST026663,TKT0012603,2023-06-30,1,9,Promotor
CUST029872,TKT0149470,2022-02-01,0,0,Detrator
CUST000352,TKT0073325,2024-09-27,0,4,Detrator
CUST043793,TKT0122230,2024-10-19,1,9,Promotor
CUST029892,TKT0080511,2022-05-08,1,9,Promotor
CUST046548,TKT0092782,2024-03-12,1,10,Promotor
CUST007259,TKT0050792,2024-03-06,1,8,Neutro
CUST039169,TKT0066067,2024-08-03,1,8,Neutro
CUST002341,TKT0121120,2023-08-17,1,9,Promotor
CUST041938,TKT0053152,2025-09-01,1,8,Neutro
CUST025768,TKT0032883,2023-01-18,0,5,Detrator
CUST015479,TKT0032039,2022-10-01,1,9,Promotor
CUST009956,TKT0103818,2025-12-15,1,8,Neutro
CUST038107,TKT0012152,2023-03-30,1,10,Promotor
CUST029668,TKT0009561,2024-02-18,1,10,Promotor
CUST034433,TKT0063740,2022-05-16,0,5,Detrator
CUST033020,TKT0117701,2024-11-08,0,2,Detrator
CUST003434,TKT0046260,2022-05-05,1,8,Neutro
CUST028466,TKT0014509,2022-12-02,1,8,Neutro
CUST030831,TKT0038623,2024-06-01,1,10,Promotor
CUST009782,TKT0077740,2022-12-01,1,8,Neutro
CUST033066,TKT0044632,2023-02-08,1,9,Promotor
CUST047843,TKT0044414,2022-01-01,0,2,Detrator
CUST029087,TKT0041551,2024-11-06,1,8,Neutro
CUST000256,TKT0087107,2025-01-18,1,10,Promotor
CUST013669,TKT0030433,2022-03-22,1,9,Promotor
CUST035857,TKT0114549,2023-01-21,1,9,Promotor
CUST042148,TKT0027515,2025-11-09,1,8,Neutro
CUST028289,TKT0095878,2022-10-25,1,10,Promotor
CUST015209,TKT0035626,2022-02-22,1,10,Promotor
CUST026996,TKT0005122,2022-07-08,1,8,Neutro
CUST021346,TKT0037310,2023-04-28,1,10,Promotor
CUST038141,TKT0123212,2023-07-27,0,4,Detrator
CUST045926,TKT0001045,2023-05-14,1,9,Promotor
CUST009761,TKT0058336,2023-08-06,1,9,Promotor
CUST040905,TKT0011767,2022-02-28,1,8,Neutro
CUST021817,TKT0004274,2022-07-24,1,9,Promotor
CUST000180,TKT0072966,2023-10-23,0,1,Detrator
CUST030808,TKT0043018,2022-07-05,0,3,Detrator
CUST028584,TKT0104967,2024-12-06,0,6,Detrator
CUST019827,TKT0079497,2025-08-29,0,5,Detrator
CUST012620,TKT0141773,2024-03-02,1,10,Promotor
CUST042115,TKT0097947,2022-09-27,1,9,Promotor
CUST023345,TKT0125514,2025-07-24,0,6,Detrator
CUST033732,TKT0055639,2022-08-03,0,0,Detrator
CUST011183,TKT0095714,2025-11-18,1,9,Promotor
CUST003886,TKT0081525,2025-08-25,1,10,Promotor
CUST028714,TKT0042449,2025-07-26,1,9,Promotor
CUST047833,TKT0146562,2023-11-04,1,10,Promotor
CUST012235,TKT0083135,2024-08-10,0,1,Detrator
CUST015515,TKT0146934,2025-11-14,0,4,Detrator
CUST002824,TKT0041392,2025-02-28,1,10,Promotor
CUST021357,TKT0070219,2022-06-20,1,9,Promotor
CUST020109,TKT0089028,2025-12-17,0,2,Detrator
CUST007635,TKT0041194,2023-12-29,1,9,Promotor
CUST022870,TKT0055747,2024-05-25,1,9,Promotor
CUST000920,TKT0104555,2022-10-27,0,4,Detrator
CUST045082,TKT0036666,2024-11-06,1,8,Neutro
CUST026502,TKT0124554,2023-02-14,0,6,Detrator
CUST015461,TKT0064236,2024-04-03,0,1,Detrator
CUST037174,TKT0036967,2024-11-29,0,2,Detrator
CUST023828,TKT0069576,2022-09-30,1,10,Promotor
CUST049265,TKT0089402,2023-01-20,1,9,Promotor
CUST006517,TKT0055868,2022-02-27,1,9,Promotor
CUST009798,TKT0141978,2024-04-29,1,8,Neutro
CUST035359,TKT0132656,2024-10-11,1,9,Promotor
CUST047130,TKT0041498,2022-01-25,0,1,Detrator
CUST012895,TKT0052890,2024-07-11,1,9,Promotor
CUST003202,TKT0095821,2024-09-26,1,9,Promotor
CUST005044,TKT0069947,2023-09-03,1,10,Promotor
CUST044879,TKT0030081,2022-01-29,1,9,Promotor
CUST020346,TKT0097070,2025-09-19,1,8,Neutro
CUST000281,TKT0092962,2023-07-04,1,9,Promotor
CUST043758,TKT0035981,2025-01-17,1,9,Promotor
