CustomerID,Segmento,Sexo,Idade,Distrito,CanalPreferencial
CUST048546,Residencial,M,59,Coimbra,Loja/Telefone
CUST048547,VIP,F,32,Coimbra,App/Online
CUST048548,Residencial,F,18,Aveiro,App/Online
CUST048549,Residencial,F,43,Lisboa,Loja/Telefone
CUST048550,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST048551,Residencial,M,45,Santarém,Loja/Telefone
CUST048552,Residencial,F,62,Faro,Loja/Telefone
CUST048553,Residencial,M,42,Lisboa,Loja/Telefone
CUST048554,Residencial,M,47,Porto,Loja/Telefone
CUST048555,Residencial,M,47,Aveiro,Loja/Telefone
CUST048556,Residencial,M,29,Coimbra,App/Online
CUST048557,VIP,F,28,Leiria,App/Online
CUST048558,Residencial,F,45,Lisboa,Loja/Telefone
CUST048559,Residencial,F,24,Santarém,App/Online
CUST048560,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST048561,Residencial,F,25,Braga,App/Online
CUST048562,Residencial,M,29,Coimbra,App/Online
CUST048563,Empresarial,Empresa,,Açores,Loja/Telefone
CUST048564,Residencial,F,34,Setúbal,App/Online
CUST048565,Residencial,M,67,Braga,Loja/Telefone
CUST048566,VIP,M,27,Lisboa,App/Online
CUST048567,Residencial,F,53,Leiria,Loja/Telefone
CUST048568,Residencial,F,28,Aveiro,App/Online
CUST048569,Residencial,F,63,Lisboa,Loja/Telefone
CUST048570,Residencial,M,30,Lisboa,App/Online
CUST048571,Residencial,F,61,Madeira,Loja/Telefone
CUST048572,Residencial,M,58,Setúbal,Loja/Telefone
CUST048573,Residencial,M,45,Lisboa,Loja/Telefone
CUST048574,Residencial,M,62,Viseu,Loja/Telefone
CUST048575,Residencial,M,79,Lisboa,Loja/Telefone
CUST048576,Residencial,F,35,Setúbal,Loja/Telefone
CUST048577,Residencial,F,56,Lisboa,Loja/Telefone
CUST048578,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048579,Residencial,M,60,Açores,Loja/Telefone
CUST048580,Residencial,M,53,Viana do Castelo,Loja/Telefone
CUST048581,Residencial,M,32,Lisboa,App/Online
CUST048582,Empresarial,Empresa,,Braga,Loja/Telefone
CUST048583,Empresarial,Empresa,,Braga,Loja/Telefone
CUST048584,Residencial,F,41,Porto,Loja/Telefone
CUST048585,Residencial,F,58,Vila Real,Loja/Telefone
CUST048586,Residencial,M,71,Setúbal,Loja/Telefone
CUST048587,Residencial,M,76,Porto,Loja/Telefone
CUST048588,Residencial,M,35,Lisboa,Loja/Telefone
CUST048589,Residencial,M,47,Setúbal,Loja/Telefone
CUST048590,Residencial,F,46,Porto,Loja/Telefone
CUST048591,Residencial,F,44,Beja,Loja/Telefone
CUST048592,Residencial,M,38,Porto,Loja/Telefone
CUST048593,Residencial,M,49,Braga,Loja/Telefone
CUST048594,Residencial,M,48,Porto,Loja/Telefone
CUST048595,Residencial,F,38,Aveiro,Loja/Telefone
CUST048596,Residencial,F,35,Beja,Loja/Telefone
CUST048597,Residencial,M,18,Leiria,App/Online
CUST048598,Residencial,F,23,Setúbal,App/Online
CUST048599,Residencial,F,59,Vila Real,Loja/Telefone
CUST048600,VIP,F,23,Porto,App/Online
CUST048601,VIP,M,49,Castelo Branco,Loja/Telefone
CUST048602,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048603,Residencial,M,22,Braga,App/Online
CUST048604,Residencial,F,18,Porto,App/Online
CUST048605,Residencial,M,34,Leiria,App/Online
CUST048606,Residencial,M,48,Lisboa,Loja/Telefone
CUST048607,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048608,Residencial,F,46,Açores,Loja/Telefone
CUST048609,Residencial,M,54,Lisboa,Loja/Telefone
CUST048610,Residencial,F,62,Lisboa,Loja/Telefone
CUST048611,Residencial,M,42,Porto,Loja/Telefone
CUST048612,Residencial,F,45,Aveiro,Loja/Telefone
CUST048613,Residencial,F,28,Leiria,App/Online
CUST048614,Residencial,F,71,Lisboa,Loja/Telefone
CUST048615,Residencial,M,59,Porto,Loja/Telefone
CUST048616,Residencial,M,46,Santarém,Loja/Telefone
CUST048617,Residencial,M,18,Leiria,App/Online
CUST048618,Empresarial,Empresa,,Évora,Loja/Telefone
CUST048619,Residencial,F,29,Lisboa,App/Online
CUST048620,Residencial,M,18,Açores,App/Online
CUST048621,Residencial,F,49,Lisboa,Loja/Telefone
CUST048622,Residencial,F,18,Aveiro,App/Online
CUST048623,Residencial,M,33,Aveiro,App/Online
CUST048624,Residencial,F,39,Viseu,Loja/Telefone
CUST048625,Residencial,M,49,Porto,Loja/Telefone
CUST048626,Residencial,F,50,Lisboa,Loja/Telefone
CUST048627,Empresarial,Empresa,,Faro,Loja/Telefone
CUST048628,Residencial,M,40,Aveiro,Loja/Telefone
CUST048629,Residencial,M,45,Lisboa,Loja/Telefone
CUST048630,Residencial,M,39,Porto,Loja/Telefone
CUST048631,VIP,F,67,Braga,Loja/Telefone
CUST048632,Residencial,F,18,Lisboa,App/Online
CUST048633,Residencial,F,50,Lisboa,Loja/Telefone
CUST048634,Residencial,F,48,Porto,Loja/Telefone
CUST048635,VIP,M,69,Braga,Loja/Telefone
CUST048636,Residencial,M,52,Viana do Castelo,Loja/Telefone
CUST048637,Residencial,F,59,Braga,Loja/Telefone
CUST048638,Residencial,M,41,Leiria,Loja/Telefone
CUST048639,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048640,Residencial,F,40,Lisboa,Loja/Telefone
CUST048641,Residencial,M,75,Viseu,Loja/Telefone
CUST048642,VIP,F,40,Porto,Loja/Telefone
CUST048643,Residencial,F,54,Porto,Loja/Telefone
CUST048644,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048645,Residencial,F,35,Lisboa,Loja/Telefone
CUST048646,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048647,Residencial,M,67,Aveiro,Loja/Telefone
CUST048648,Residencial,M,18,Lisboa,App/Online
CUST048649,Residencial,F,53,Lisboa,Loja/Telefone
CUST048650,Residencial,M,68,Lisboa,Loja/Telefone
CUST048651,Residencial,M,48,Lisboa,Loja/Telefone
CUST048652,Residencial,M,61,Lisboa,Loja/Telefone
CUST048653,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048654,Residencial,F,53,Porto,Loja/Telefone
CUST048655,Residencial,F,33,Lisboa,App/Online
CUST048656,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048657,Residencial,F,33,Santarém,App/Online
CUST048658,Residencial,M,58,Porto,Loja/Telefone
CUST048659,Residencial,F,27,Faro,App/Online
CUST048660,Residencial,F,18,Lisboa,App/Online
CUST048661,Residencial,M,44,Madeira,Loja/Telefone
CUST048662,Residencial,F,50,Bragança,Loja/Telefone
CUST048663,Residencial,M,35,Viana do Castelo,Loja/Telefone
CUST048664,Residencial,M,28,Leiria,App/Online
CUST048665,Residencial,F,49,Leiria,Loja/Telefone
CUST048666,Empresarial,Empresa,,Évora,Loja/Telefone
CUST048667,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048668,Residencial,F,56,Braga,Loja/Telefone
CUST048669,Residencial,F,19,Porto,App/Online
CUST048670,Residencial,M,43,Lisboa,Loja/Telefone
CUST048671,Residencial,M,53,Lisboa,Loja/Telefone
CUST048672,Residencial,M,21,Porto,App/Online
CUST048673,Residencial,M,28,Guarda,App/Online
CUST048674,Residencial,M,70,Leiria,Loja/Telefone
CUST048675,Residencial,F,50,Aveiro,Loja/Telefone
CUST048676,Residencial,M,49,Porto,Loja/Telefone
CUST048677,Residencial,M,39,Madeira,Loja/Telefone
CUST048678,Residencial,M,63,Porto,Loja/Telefone
CUST048679,Residencial,F,35,Porto,Loja/Telefone
CUST048680,Residencial,F,45,Aveiro,Loja/Telefone
CUST048681,Residencial,F,33,Vila Real,App/Online
CUST048682,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST048683,Residencial,F,63,Braga,Loja/Telefone
CUST048684,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST048685,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048686,Residencial,M,41,Faro,Loja/Telefone
CUST048687,Residencial,F,75,Leiria,Loja/Telefone
CUST048688,Residencial,F,54,Porto,Loja/Telefone
CUST048689,Residencial,F,38,Viseu,Loja/Telefone
CUST048690,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048691,Residencial,M,26,Viana do Castelo,App/Online
CUST048692,Residencial,M,33,Lisboa,App/Online
CUST048693,Residencial,F,52,Portalegre,Loja/Telefone
CUST048694,Residencial,M,38,Lisboa,Loja/Telefone
CUST048695,Residencial,M,45,Lisboa,Loja/Telefone
CUST048696,VIP,F,55,Porto,Loja/Telefone
CUST048697,Residencial,M,45,Setúbal,Loja/Telefone
CUST048698,Residencial,F,44,Lisboa,Loja/Telefone
CUST048699,Residencial,F,38,Porto,Loja/Telefone
CUST048700,Residencial,F,22,Braga,App/Online
CUST048701,Residencial,M,27,Setúbal,App/Online
CUST048702,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048703,Residencial,F,18,Lisboa,App/Online
CUST048704,Residencial,M,32,Porto,App/Online
CUST048705,Residencial,M,33,Vila Real,App/Online
CUST048706,Residencial,M,39,Beja,Loja/Telefone
CUST048707,Residencial,M,81,Porto,Loja/Telefone
CUST048708,Residencial,F,34,Porto,App/Online
CUST048709,Residencial,M,67,Viseu,Loja/Telefone
CUST048710,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048711,Residencial,M,42,Lisboa,Loja/Telefone
CUST048712,Residencial,M,22,Braga,App/Online
CUST048713,Residencial,M,85,Coimbra,Loja/Telefone
CUST048714,Residencial,M,66,Faro,Loja/Telefone
CUST048715,VIP,M,39,Braga,Loja/Telefone
CUST048716,Residencial,M,56,Vila Real,Loja/Telefone
CUST048717,Residencial,F,53,Faro,Loja/Telefone
CUST048718,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST048719,Residencial,F,62,Lisboa,Loja/Telefone
CUST048720,Residencial,F,31,Leiria,App/Online
CUST048721,Residencial,F,35,Lisboa,Loja/Telefone
CUST048722,Residencial,M,21,Coimbra,App/Online
CUST048723,Empresarial,Empresa,,Braga,Loja/Telefone
CUST048724,Residencial,M,44,Guarda,Loja/Telefone
CUST048725,Residencial,F,36,Lisboa,Loja/Telefone
CUST048726,Residencial,M,65,Braga,Loja/Telefone
CUST048727,Residencial,F,56,Guarda,Loja/Telefone
CUST048728,Residencial,F,48,Madeira,Loja/Telefone
CUST048729,Residencial,M,62,Lisboa,Loja/Telefone
CUST048730,Residencial,M,46,Faro,Loja/Telefone
CUST048731,Residencial,F,53,Açores,Loja/Telefone
CUST048732,Residencial,M,56,Santarém,Loja/Telefone
CUST048733,Residencial,F,48,Coimbra,Loja/Telefone
CUST048734,Residencial,F,55,Santarém,Loja/Telefone
CUST048735,Residencial,M,31,Viseu,App/Online
CUST048736,Residencial,M,62,Porto,Loja/Telefone
CUST048737,Empresarial,Empresa,,Madeira,Loja/Telefone
CUST048738,Residencial,M,24,Viana do Castelo,App/Online
CUST048739,Residencial,F,53,Lisboa,Loja/Telefone
CUST048740,Residencial,M,69,Porto,Loja/Telefone
CUST048741,Residencial,F,33,Lisboa,App/Online
CUST048742,Residencial,F,28,Aveiro,App/Online
CUST048743,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048744,Residencial,M,51,Lisboa,Loja/Telefone
CUST048745,Residencial,M,63,Braga,Loja/Telefone
CUST048746,Residencial,F,65,Leiria,Loja/Telefone
CUST048747,Residencial,F,18,Braga,App/Online
CUST048748,Residencial,M,53,Santarém,Loja/Telefone
CUST048749,Residencial,M,21,Lisboa,App/Online
CUST048750,Residencial,M,52,Porto,Loja/Telefone
CUST048751,Residencial,M,47,Vila Real,Loja/Telefone
CUST048752,Residencial,F,44,Lisboa,Loja/Telefone
CUST048753,Residencial,M,73,Porto,Loja/Telefone
CUST048754,Residencial,F,34,Aveiro,App/Online
CUST048755,Residencial,F,54,Lisboa,Loja/Telefone
CUST048756,Residencial,F,62,Portalegre,Loja/Telefone
CUST048757,Residencial,F,43,Vila Real,Loja/Telefone
CUST048758,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048759,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048760,Residencial,F,55,Aveiro,Loja/Telefone
CUST048761,Residencial,F,43,Braga,Loja/Telefone
CUST048762,Residencial,F,49,Açores,Loja/Telefone
CUST048763,Residencial,F,58,Braga,Loja/Telefone
CUST048764,Residencial,F,60,Porto,Loja/Telefone
CUST048765,Residencial,F,49,Braga,Loja/Telefone
CUST048766,VIP,M,57,Braga,Loja/Telefone
CUST048767,Residencial,F,45,Lisboa,Loja/Telefone
CUST048768,Residencial,M,41,Porto,Loja/Telefone
CUST048769,Residencial,M,38,Setúbal,Loja/Telefone
CUST048770,Residencial,M,40,Porto,Loja/Telefone
CUST048771,Residencial,M,46,Lisboa,Loja/Telefone
CUST048772,Residencial,F,43,Braga,Loja/Telefone
CUST048773,Residencial,M,66,Santarém,Loja/Telefone
CUST048774,VIP,F,29,Porto,App/Online
CUST048775,Residencial,M,52,Braga,Loja/Telefone
CUST048776,Residencial,M,29,Viseu,App/Online
CUST048777,Residencial,F,36,Lisboa,Loja/Telefone
CUST048778,Residencial,M,48,Braga,Loja/Telefone
CUST048779,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST048780,Residencial,M,43,Lisboa,Loja/Telefone
CUST048781,Residencial,F,60,Porto,Loja/Telefone
CUST048782,Residencial,F,44,Setúbal,Loja/Telefone
CUST048783,Residencial,F,64,Lisboa,Loja/Telefone
CUST048784,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048785,Residencial,F,52,Porto,Loja/Telefone
CUST048786,Residencial,F,18,Porto,App/Online
CUST048787,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048788,Residencial,F,27,Setúbal,App/Online
CUST048789,Residencial,M,33,Viseu,App/Online
CUST048790,Residencial,F,68,Santarém,Loja/Telefone
CUST048791,Empresarial,Empresa,,Guarda,Loja/Telefone
CUST048792,Residencial,M,66,Santarém,Loja/Telefone
CUST048793,Residencial,M,46,Évora,Loja/Telefone
CUST048794,Residencial,M,43,Santarém,Loja/Telefone
CUST048795,Residencial,F,33,Bragança,App/Online
CUST048796,Residencial,M,46,Porto,Loja/Telefone
CUST048797,Residencial,M,41,Vila Real,Loja/Telefone
CUST048798,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048799,Residencial,M,54,Setúbal,Loja/Telefone
CUST048800,Residencial,F,43,Santarém,Loja/Telefone
CUST048801,Residencial,F,68,Leiria,Loja/Telefone
CUST048802,Residencial,M,32,Leiria,App/Online
CUST048803,Residencial,M,67,Porto,Loja/Telefone
CUST048804,Empresarial,Empresa,,Madeira,Loja/Telefone
CUST048805,Residencial,F,42,Porto,Loja/Telefone
CUST048806,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048807,Residencial,F,42,Porto,Loja/Telefone
CUST048808,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048809,Residencial,F,33,Viseu,App/Online
CUST048810,Residencial,F,18,Viseu,App/Online
CUST048811,Residencial,M,42,Lisboa,Loja/Telefone
CUST048812,Residencial,M,49,Lisboa,Loja/Telefone
CUST048813,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048814,Residencial,F,60,Setúbal,Loja/Telefone
CUST048815,Residencial,F,54,Porto,Loja/Telefone
CUST048816,Residencial,M,54,Porto,Loja/Telefone
CUST048817,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048818,Residencial,M,39,Aveiro,Loja/Telefone
CUST048819,Residencial,M,49,Madeira,Loja/Telefone
CUST048820,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST048821,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048822,Residencial,F,59,Setúbal,Loja/Telefone
CUST048823,Residencial,M,57,Aveiro,Loja/Telefone
CUST048824,Residencial,M,29,Viseu,App/Online
CUST048825,Residencial,F,46,Viseu,Loja/Telefone
CUST048826,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST048827,Empresarial,Empresa,,Açores,Loja/Telefone
CUST048828,Residencial,F,19,Viana do Castelo,App/Online
CUST048829,Residencial,F,54,Lisboa,Loja/Telefone
CUST048830,Residencial,M,35,Aveiro,Loja/Telefone
CUST048831,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048832,Residencial,M,52,Porto,Loja/Telefone
CUST048833,Residencial,M,53,Aveiro,Loja/Telefone
CUST048834,Residencial,M,64,Braga,Loja/Telefone
CUST048835,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST048836,Residencial,M,24,Setúbal,App/Online
CUST048837,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048838,Residencial,F,46,Braga,Loja/Telefone
CUST048839,Residencial,M,61,Braga,Loja/Telefone
CUST048840,Residencial,M,40,Faro,Loja/Telefone
CUST048841,VIP,F,39,Braga,Loja/Telefone
CUST048842,Residencial,F,28,Açores,App/Online
CUST048843,Residencial,F,33,Coimbra,App/Online
CUST048844,Residencial,F,60,Lisboa,Loja/Telefone
CUST048845,Residencial,M,51,Porto,Loja/Telefone
CUST048846,Residencial,M,42,Porto,Loja/Telefone
CUST048847,Residencial,M,46,Leiria,Loja/Telefone
CUST048848,Residencial,F,29,Aveiro,App/Online
CUST048849,Residencial,M,60,Lisboa,Loja/Telefone
CUST048850,Residencial,M,84,Porto,Loja/Telefone
CUST048851,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST048852,Residencial,M,40,Aveiro,Loja/Telefone
CUST048853,Residencial,F,32,Santarém,App/Online
CUST048854,Residencial,F,21,Porto,App/Online
CUST048855,Residencial,F,61,Coimbra,Loja/Telefone
CUST048856,Residencial,M,43,Setúbal,Loja/Telefone
CUST048857,Residencial,M,49,Porto,Loja/Telefone
CUST048858,Residencial,M,46,Porto,Loja/Telefone
CUST048859,Residencial,M,30,Porto,App/Online
CUST048860,Residencial,M,18,Leiria,App/Online
CUST048861,Residencial,M,34,Setúbal,App/Online
CUST048862,Residencial,F,40,Viseu,Loja/Telefone
CUST048863,Residencial,M,82,Aveiro,Loja/Telefone
CUST048864,Residencial,F,37,Viseu,Loja/Telefone
CUST048865,Residencial,F,64,Coimbra,Loja/Telefone
CUST048866,Residencial,M,43,Açores,Loja/Telefone
CUST048867,Residencial,F,53,Faro,Loja/Telefone
CUST048868,Residencial,M,40,Coimbra,Loja/Telefone
CUST048869,Residencial,M,53,Braga,Loja/Telefone
CUST048870,Residencial,F,29,Guarda,App/Online
CUST048871,Residencial,F,54,Lisboa,Loja/Telefone
CUST048872,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048873,Residencial,F,28,Setúbal,App/Online
CUST048874,Residencial,M,38,Açores,Loja/Telefone
CUST048875,Residencial,M,43,Porto,Loja/Telefone
CUST048876,Residencial,M,44,Braga,Loja/Telefone
CUST048877,Residencial,M,42,Aveiro,Loja/Telefone
CUST048878,Residencial,F,36,Viseu,Loja/Telefone
CUST048879,Residencial,M,51,Porto,Loja/Telefone
CUST048880,Residencial,M,55,Açores,Loja/Telefone
CUST048881,Residencial,M,28,Lisboa,App/Online
CUST048882,Residencial,F,19,Porto,App/Online
CUST048883,Residencial,M,46,Lisboa,Loja/Telefone
CUST048884,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048885,Residencial,M,59,Lisboa,Loja/Telefone
CUST048886,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048887,Residencial,M,18,Lisboa,App/Online
CUST048888,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST048889,Residencial,M,48,Faro,Loja/Telefone
CUST048890,Residencial,M,38,Lisboa,Loja/Telefone
CUST048891,Residencial,F,28,Lisboa,App/Online
CUST048892,Residencial,M,39,Porto,Loja/Telefone
CUST048893,Residencial,F,44,Viseu,Loja/Telefone
CUST048894,Residencial,M,41,Porto,Loja/Telefone
CUST048895,Residencial,M,47,Lisboa,Loja/Telefone
CUST048896,Residencial,M,64,Faro,Loja/Telefone
CUST048897,Residencial,M,71,Aveiro,Loja/Telefone
CUST048898,Residencial,F,29,Lisboa,App/Online
CUST048899,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048900,Residencial,F,64,Lisboa,Loja/Telefone
CUST048901,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048902,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048903,Residencial,M,54,Porto,Loja/Telefone
CUST048904,Residencial,M,29,Setúbal,App/Online
CUST048905,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048906,Residencial,M,51,Setúbal,Loja/Telefone
CUST048907,Empresarial,Empresa,,Faro,Loja/Telefone
CUST048908,Residencial,M,53,Lisboa,Loja/Telefone
CUST048909,Residencial,F,50,Coimbra,Loja/Telefone
CUST048910,Residencial,F,75,Braga,Loja/Telefone
CUST048911,Residencial,M,36,Lisboa,Loja/Telefone
CUST048912,Residencial,F,53,Porto,Loja/Telefone
CUST048913,Residencial,M,29,Lisboa,App/Online
CUST048914,Residencial,F,57,Lisboa,Loja/Telefone
CUST048915,Residencial,M,51,Viseu,Loja/Telefone
CUST048916,Residencial,M,81,Aveiro,Loja/Telefone
CUST048917,Residencial,F,51,Beja,Loja/Telefone
CUST048918,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048919,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048920,Empresarial,Empresa,,Beja,Loja/Telefone
CUST048921,Residencial,F,35,Aveiro,Loja/Telefone
CUST048922,Residencial,M,30,Porto,App/Online
CUST048923,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048924,Residencial,M,47,Lisboa,Loja/Telefone
CUST048925,Residencial,M,64,Porto,Loja/Telefone
CUST048926,Residencial,M,52,Évora,Loja/Telefone
CUST048927,Empresarial,Empresa,,Santarém,Loja/Telefone
CUST048928,Residencial,F,55,Lisboa,Loja/Telefone
CUST048929,Residencial,F,31,Setúbal,App/Online
CUST048930,Empresarial,Empresa,,Vila Real,Loja/Telefone
CUST048931,Residencial,F,57,Coimbra,Loja/Telefone
CUST048932,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048933,Residencial,M,19,Aveiro,App/Online
CUST048934,Residencial,F,55,Lisboa,Loja/Telefone
CUST048935,Residencial,M,48,Lisboa,Loja/Telefone
CUST048936,Residencial,M,37,Aveiro,Loja/Telefone
CUST048937,Residencial,F,39,Porto,Loja/Telefone
CUST048938,Residencial,M,69,Lisboa,Loja/Telefone
CUST048939,Residencial,M,32,Madeira,App/Online
CUST048940,Residencial,M,42,Lisboa,Loja/Telefone
CUST048941,Residencial,F,64,Lisboa,Loja/Telefone
CUST048942,Residencial,M,49,Lisboa,Loja/Telefone
CUST048943,Residencial,M,85,Faro,Loja/Telefone
CUST048944,Residencial,F,18,Porto,App/Online
CUST048945,Residencial,M,28,Braga,App/Online
CUST048946,VIP,F,45,Coimbra,Loja/Telefone
CUST048947,Residencial,M,42,Porto,Loja/Telefone
CUST048948,Residencial,M,27,Braga,App/Online
CUST048949,VIP,F,58,Setúbal,Loja/Telefone
CUST048950,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048951,Residencial,F,27,Lisboa,App/Online
CUST048952,Residencial,M,20,Viseu,App/Online
CUST048953,Residencial,F,44,Aveiro,Loja/Telefone
CUST048954,Residencial,M,47,Faro,Loja/Telefone
CUST048955,Residencial,M,35,Lisboa,Loja/Telefone
CUST048956,Residencial,F,24,Braga,App/Online
CUST048957,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048958,Residencial,M,49,Porto,Loja/Telefone
CUST048959,Residencial,F,38,Viana do Castelo,Loja/Telefone
CUST048960,Residencial,M,39,Lisboa,Loja/Telefone
CUST048961,Residencial,M,18,Açores,App/Online
CUST048962,Residencial,M,56,Lisboa,Loja/Telefone
CUST048963,Residencial,F,39,Setúbal,Loja/Telefone
CUST048964,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048965,Empresarial,Empresa,,Porto,Loja/Telefone
CUST048966,Residencial,F,70,Faro,Loja/Telefone
CUST048967,VIP,M,37,Porto,Loja/Telefone
CUST048968,Residencial,F,30,Lisboa,App/Online
CUST048969,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST048970,Residencial,F,33,Setúbal,App/Online
CUST048971,Residencial,F,41,Coimbra,Loja/Telefone
CUST048972,Residencial,F,34,Setúbal,App/Online
CUST048973,Residencial,F,34,Lisboa,App/Online
CUST048974,Residencial,M,34,Lisboa,App/Online
CUST048975,Residencial,F,59,Coimbra,Loja/Telefone
CUST048976,Residencial,F,35,Porto,Loja/Telefone
CUST048977,Residencial,F,37,Braga,Loja/Telefone
CUST048978,Residencial,M,32,Setúbal,App/Online
CUST048979,Residencial,M,54,Viseu,Loja/Telefone
CUST048980,Residencial,F,53,Santarém,Loja/Telefone
CUST048981,Residencial,M,43,Porto,Loja/Telefone
CUST048982,Residencial,F,37,Lisboa,Loja/Telefone
CUST048983,Residencial,F,51,Lisboa,Loja/Telefone
CUST048984,Residencial,M,44,Açores,Loja/Telefone
CUST048985,Empresarial,Empresa,,Açores,Loja/Telefone
CUST048986,Residencial,F,54,Porto,Loja/Telefone
CUST048987,Residencial,F,61,Braga,Loja/Telefone
CUST048988,VIP,M,28,Viseu,App/Online
CUST048989,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048990,Residencial,F,47,Porto,Loja/Telefone
CUST048991,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST048992,Residencial,M,54,Madeira,Loja/Telefone
CUST048993,Residencial,F,29,Setúbal,App/Online
CUST048994,Residencial,M,32,Porto,App/Online
CUST048995,Residencial,F,42,Lisboa,Loja/Telefone
CUST048996,Residencial,F,27,Santarém,App/Online
CUST048997,Residencial,M,38,Leiria,Loja/Telefone
CUST048998,Residencial,F,58,Lisboa,Loja/Telefone
CUST048999,Residencial,F,44,Porto,Loja/Telefone
CUST049000,Residencial,F,24,Porto,App/Online
CUST049001,Residencial,F,51,Braga,Loja/Telefone
CUST049002,VIP,F,51,Braga,Loja/Telefone
CUST049003,Residencial,F,63,Braga,Loja/Telefone
CUST049004,VIP,M,23,Viana do Castelo,App/Online
CUST049005,Residencial,F,36,Aveiro,Loja/Telefone
CUST049006,Residencial,M,49,Aveiro,Loja/Telefone
CUST049007,Empresarial,Empresa,,Braga,Loja/Telefone
CUST049008,Residencial,M,25,Lisboa,App/Online
CUST049009,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST049010,Residencial,M,45,Porto,Loja/Telefone
CUST049011,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST049012,Residencial,M,47,Lisboa,Loja/Telefone
CUST049013,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST049014,Residencial,M,48,Viseu,Loja/Telefone
CUST049015,Residencial,M,48,Faro,Loja/Telefone
CUST049016,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST049017,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST049018,Residencial,F,29,Coimbra,App/Online
CUST049019,Residencial,F,43,Porto,Loja/Telefone
CUST049020,Residencial,F,63,Porto,Loja/Telefone
CUST049021,Residencial,M,28,Porto,App/Online
CUST049022,Empresarial,Empresa,,Viana do Castelo,Loja/Telefone
CUST049023,Residencial,F,55,Porto,Loja/Telefone
CUST049024,Residencial,M,29,Açores,App/Online
CUST049025,Residencial,M,60,Lisboa,Loja/Telefone
CUST049026,Residencial,F,60,Setúbal,Loja/Telefone
CUST049027,Residencial,M,51,Faro,Loja/Telefone
CUST049028,Residencial,F,31,Braga,App/Online
CUST049029,Residencial,M,44,Porto,Loja/Telefone
CUST049030,Residencial,F,52,Coimbra,Loja/Telefone
CUST049031,Residencial,F,43,Leiria,Loja/Telefone
